2025-05-01 01:11:53,899 - MainProcess - INFO - Starting Transformer model training and evaluation...
2025-05-01 01:19:11,805 - MainProcess - INFO - Finished epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.006855
2025-05-01 01:19:16,171 - MainProcess - INFO - Starting epoch 1 for LLY (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:19:19,479 - MainProcess - INFO - Finished epoch 1 for LLY (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.057078
2025-05-01 01:19:19,480 - MainProcess - INFO - Starting epoch 2 for LLY (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:19:20,703 - MainProcess - INFO - Finished epoch 2 for LLY (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.010937
2025-05-01 01:19:20,703 - MainProcess - INFO - Starting epoch 3 for LLY (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:19:21,270 - MainProcess - INFO - Starting epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:21,840 - MainProcess - INFO - Starting epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:22,323 - MainProcess - INFO - Finished epoch 3 for LLY (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.004529
2025-05-01 01:19:22,327 - MainProcess - INFO - Starting epoch 4 for LLY (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:19:25,457 - MainProcess - INFO - Finished epoch 4 for LLY (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.002604
2025-05-01 01:19:25,458 - MainProcess - INFO - Starting epoch 5 for LLY (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:19:25,966 - MainProcess - INFO - Finished epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.050422
2025-05-01 01:19:25,967 - MainProcess - INFO - Starting epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:26,167 - MainProcess - INFO - Finished epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.550223
2025-05-01 01:19:26,168 - MainProcess - INFO - Starting epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:27,897 - MainProcess - INFO - Finished epoch 5 for LLY (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.001249
2025-05-01 01:19:28,010 - MainProcess - INFO - Finished epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.010460
2025-05-01 01:19:28,010 - MainProcess - INFO - Starting epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:28,058 - MainProcess - INFO - Finished epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.072593
2025-05-01 01:19:28,058 - MainProcess - INFO - Starting epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:29,429 - MainProcess - INFO - Finished epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.007476
2025-05-01 01:19:29,431 - MainProcess - INFO - Starting epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:29,472 - MainProcess - INFO - Finished epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.063315
2025-05-01 01:19:29,472 - MainProcess - INFO - Starting epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:30,827 - MainProcess - INFO - Finished epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.004857
2025-05-01 01:19:30,828 - MainProcess - INFO - Starting epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:30,843 - MainProcess - INFO - Finished epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.028582
2025-05-01 01:19:30,844 - MainProcess - INFO - Starting epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:19:32,216 - MainProcess - INFO - Finished epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.003573
2025-05-01 01:19:32,238 - MainProcess - INFO - Finished epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.015938
2025-05-01 01:19:36,546 - MainProcess - INFO - Starting epoch 1 for LLY (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:19:39,629 - MainProcess - INFO - Finished epoch 1 for LLY (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.072270
2025-05-01 01:19:39,630 - MainProcess - INFO - Starting epoch 2 for LLY (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:19:40,803 - MainProcess - INFO - Finished epoch 2 for LLY (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.033839
2025-05-01 01:19:40,804 - MainProcess - INFO - Starting epoch 3 for LLY (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:19:41,554 - MainProcess - INFO - Starting epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:41,787 - MainProcess - INFO - Starting epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:42,539 - MainProcess - INFO - Finished epoch 3 for LLY (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.011117
2025-05-01 01:19:42,540 - MainProcess - INFO - Starting epoch 4 for LLY (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:19:45,510 - MainProcess - INFO - Finished epoch 4 for LLY (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.005024
2025-05-01 01:19:45,510 - MainProcess - INFO - Starting epoch 5 for LLY (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:19:46,551 - MainProcess - INFO - Finished epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.064745
2025-05-01 01:19:46,552 - MainProcess - INFO - Starting epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:46,575 - MainProcess - INFO - Finished epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.049616
2025-05-01 01:19:46,575 - MainProcess - INFO - Starting epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:47,864 - MainProcess - INFO - Finished epoch 5 for LLY (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.003365
2025-05-01 01:19:48,410 - MainProcess - INFO - Finished epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.011228
2025-05-01 01:19:48,410 - MainProcess - INFO - Starting epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:48,426 - MainProcess - INFO - Finished epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.013158
2025-05-01 01:19:48,426 - MainProcess - INFO - Starting epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:49,893 - MainProcess - INFO - Finished epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.005940
2025-05-01 01:19:49,894 - MainProcess - INFO - Starting epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:49,937 - MainProcess - INFO - Finished epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.006538
2025-05-01 01:19:49,938 - MainProcess - INFO - Starting epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:51,359 - MainProcess - INFO - Finished epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.004166
2025-05-01 01:19:51,360 - MainProcess - INFO - Starting epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:55,475 - MainProcess - INFO - Finished epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.007577
2025-05-01 01:19:55,476 - MainProcess - INFO - Starting epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:19:57,129 - MainProcess - INFO - Finished epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.009637
2025-05-01 01:19:57,197 - MainProcess - INFO - Finished epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.009051
2025-05-01 01:20:05,031 - MainProcess - INFO - Starting epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:05,041 - MainProcess - INFO - Starting epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:09,262 - MainProcess - INFO - Finished epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.601796
2025-05-01 01:20:09,263 - MainProcess - INFO - Starting epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:09,343 - MainProcess - INFO - Finished epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.141178
2025-05-01 01:20:09,343 - MainProcess - INFO - Starting epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:10,829 - MainProcess - INFO - Finished epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.013253
2025-05-01 01:20:10,829 - MainProcess - INFO - Starting epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:10,865 - MainProcess - INFO - Finished epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.006908
2025-05-01 01:20:10,865 - MainProcess - INFO - Starting epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:12,341 - MainProcess - INFO - Finished epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.009593
2025-05-01 01:20:12,341 - MainProcess - INFO - Starting epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:12,365 - MainProcess - INFO - Finished epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.001120
2025-05-01 01:20:12,365 - MainProcess - INFO - Starting epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:13,815 - MainProcess - INFO - Finished epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.004941
2025-05-01 01:20:13,816 - MainProcess - INFO - Starting epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:13,855 - MainProcess - INFO - Finished epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.001007
2025-05-01 01:20:13,856 - MainProcess - INFO - Starting epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:20:15,272 - MainProcess - INFO - Finished epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.003092
2025-05-01 01:20:15,300 - MainProcess - INFO - Finished epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.000726
2025-05-01 01:20:22,606 - MainProcess - INFO - Starting epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:22,824 - MainProcess - INFO - Starting epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:26,966 - MainProcess - INFO - Finished epoch 1 for MSFT (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.050375
2025-05-01 01:20:26,966 - MainProcess - INFO - Starting epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:27,013 - MainProcess - INFO - Finished epoch 1 for AAPL (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.113170
2025-05-01 01:20:27,014 - MainProcess - INFO - Starting epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:28,473 - MainProcess - INFO - Finished epoch 2 for MSFT (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.006800
2025-05-01 01:20:28,473 - MainProcess - INFO - Starting epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:28,502 - MainProcess - INFO - Finished epoch 2 for AAPL (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.043969
2025-05-01 01:20:28,503 - MainProcess - INFO - Starting epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:29,999 - MainProcess - INFO - Finished epoch 3 for MSFT (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.005937
2025-05-01 01:20:29,999 - MainProcess - INFO - Starting epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:30,021 - MainProcess - INFO - Finished epoch 3 for AAPL (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.014951
2025-05-01 01:20:30,022 - MainProcess - INFO - Starting epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:31,490 - MainProcess - INFO - Finished epoch 4 for MSFT (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.002220
2025-05-01 01:20:31,491 - MainProcess - INFO - Starting epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:31,518 - MainProcess - INFO - Finished epoch 4 for AAPL (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.009018
2025-05-01 01:20:31,519 - MainProcess - INFO - Starting epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:20:33,015 - MainProcess - INFO - Finished epoch 5 for MSFT (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.003068
2025-05-01 01:20:33,030 - MainProcess - INFO - Finished epoch 5 for AAPL (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.003521
2025-05-01 01:20:39,208 - MainProcess - ERROR - NVDA failed: pop from empty list
2025-05-01 01:20:40,457 - MainProcess - INFO - Starting epoch 1 for GOOG (Hyperparameter Set 1, initial training)
2025-05-01 01:20:40,457 - MainProcess - INFO - Starting epoch 1 for AMZN (Hyperparameter Set 1, initial training)
2025-05-01 01:20:44,166 - MainProcess - INFO - Finished epoch 1 for GOOG (Hyperparameter Set 1, initial training) - Loss: 0.043827
2025-05-01 01:20:44,167 - MainProcess - INFO - Starting epoch 2 for GOOG (Hyperparameter Set 1, initial training)
2025-05-01 01:20:44,490 - MainProcess - INFO - Finished epoch 1 for AMZN (Hyperparameter Set 1, initial training) - Loss: 0.154638
2025-05-01 01:20:44,490 - MainProcess - INFO - Starting epoch 2 for AMZN (Hyperparameter Set 1, initial training)
2025-05-01 01:20:45,333 - MainProcess - INFO - Finished epoch 2 for GOOG (Hyperparameter Set 1, initial training) - Loss: 0.007184
2025-05-01 01:20:45,333 - MainProcess - INFO - Starting epoch 3 for GOOG (Hyperparameter Set 1, initial training)
2025-05-01 01:20:45,751 - MainProcess - INFO - Finished epoch 2 for AMZN (Hyperparameter Set 1, initial training) - Loss: 0.001766
2025-05-01 01:20:45,752 - MainProcess - INFO - Starting epoch 3 for AMZN (Hyperparameter Set 1, initial training)
2025-05-01 01:20:46,373 - MainProcess - INFO - Finished epoch 3 for GOOG (Hyperparameter Set 1, initial training) - Loss: 0.005015
2025-05-01 01:20:46,373 - MainProcess - INFO - Starting epoch 4 for GOOG (Hyperparameter Set 1, initial training)
2025-05-01 01:20:47,031 - MainProcess - INFO - Finished epoch 3 for AMZN (Hyperparameter Set 1, initial training) - Loss: 0.001095
2025-05-01 01:20:47,031 - MainProcess - INFO - Starting epoch 4 for AMZN (Hyperparameter Set 1, initial training)
2025-05-01 01:20:47,404 - MainProcess - INFO - Finished epoch 4 for GOOG (Hyperparameter Set 1, initial training) - Loss: 0.004493
2025-05-01 01:20:47,405 - MainProcess - INFO - Starting epoch 5 for GOOG (Hyperparameter Set 1, initial training)
2025-05-01 01:20:48,272 - MainProcess - INFO - Finished epoch 4 for AMZN (Hyperparameter Set 1, initial training) - Loss: 0.000931
2025-05-01 01:20:48,272 - MainProcess - INFO - Starting epoch 5 for AMZN (Hyperparameter Set 1, initial training)
2025-05-01 01:20:48,421 - MainProcess - INFO - Finished epoch 5 for GOOG (Hyperparameter Set 1, initial training) - Loss: 0.003491
2025-05-01 01:20:49,316 - MainProcess - INFO - Finished epoch 5 for AMZN (Hyperparameter Set 1, initial training) - Loss: 0.000846
2025-05-01 01:20:55,952 - MainProcess - INFO - Starting epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:20:57,240 - MainProcess - INFO - Starting epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:20:59,354 - MainProcess - INFO - Finished epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.010775
2025-05-01 01:20:59,354 - MainProcess - INFO - Starting epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:00,544 - MainProcess - INFO - Finished epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.133414
2025-05-01 01:21:00,544 - MainProcess - INFO - Starting epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:00,610 - MainProcess - INFO - Finished epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.001946
2025-05-01 01:21:00,610 - MainProcess - INFO - Starting epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:01,727 - MainProcess - INFO - Finished epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.002566
2025-05-01 01:21:01,727 - MainProcess - INFO - Starting epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:01,890 - MainProcess - INFO - Finished epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.033861
2025-05-01 01:21:01,891 - MainProcess - INFO - Starting epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:02,825 - MainProcess - INFO - Finished epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.003199
2025-05-01 01:21:02,826 - MainProcess - INFO - Starting epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:03,209 - MainProcess - INFO - Finished epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.010392
2025-05-01 01:21:03,209 - MainProcess - INFO - Starting epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:03,909 - MainProcess - INFO - Finished epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.007070
2025-05-01 01:21:04,392 - MainProcess - INFO - Finished epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.009215
2025-05-01 01:21:04,393 - MainProcess - INFO - Starting epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 200)
2025-05-01 01:21:05,330 - MainProcess - INFO - Finished epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 200) - Loss: 0.006244
2025-05-01 01:21:11,221 - MainProcess - INFO - Starting epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:13,182 - MainProcess - INFO - Starting epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:13,900 - MainProcess - INFO - Finished epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.011280
2025-05-01 01:21:13,900 - MainProcess - INFO - Starting epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:15,456 - MainProcess - INFO - Finished epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.004251
2025-05-01 01:21:15,456 - MainProcess - INFO - Starting epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:16,236 - MainProcess - INFO - Finished epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.109653
2025-05-01 01:21:16,236 - MainProcess - INFO - Starting epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:16,706 - MainProcess - INFO - Finished epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.005302
2025-05-01 01:21:16,707 - MainProcess - INFO - Starting epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:17,631 - MainProcess - INFO - Finished epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.032142
2025-05-01 01:21:17,631 - MainProcess - INFO - Starting epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:17,818 - MainProcess - INFO - Finished epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.005404
2025-05-01 01:21:17,819 - MainProcess - INFO - Starting epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:18,929 - MainProcess - INFO - Finished epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.004618
2025-05-01 01:21:18,992 - MainProcess - INFO - Finished epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.019346
2025-05-01 01:21:18,992 - MainProcess - INFO - Starting epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:20,029 - MainProcess - INFO - Finished epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.011765
2025-05-01 01:21:20,029 - MainProcess - INFO - Starting epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 400)
2025-05-01 01:21:21,028 - MainProcess - INFO - Finished epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 400) - Loss: 0.009369
2025-05-01 01:21:26,260 - MainProcess - INFO - Starting epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:28,883 - MainProcess - INFO - Finished epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.489927
2025-05-01 01:21:28,883 - MainProcess - INFO - Starting epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:28,902 - MainProcess - INFO - Starting epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:30,100 - MainProcess - INFO - Finished epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.017640
2025-05-01 01:21:30,100 - MainProcess - INFO - Starting epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:31,571 - MainProcess - INFO - Finished epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.020856
2025-05-01 01:21:31,572 - MainProcess - INFO - Starting epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:32,010 - MainProcess - INFO - Finished epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.025634
2025-05-01 01:21:32,010 - MainProcess - INFO - Starting epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:32,918 - MainProcess - INFO - Finished epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.019116
2025-05-01 01:21:32,918 - MainProcess - INFO - Starting epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:33,466 - MainProcess - INFO - Finished epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.014008
2025-05-01 01:21:33,466 - MainProcess - INFO - Starting epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:34,129 - MainProcess - INFO - Finished epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.013655
2025-05-01 01:21:34,686 - MainProcess - INFO - Finished epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.012202
2025-05-01 01:21:34,686 - MainProcess - INFO - Starting epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:35,727 - MainProcess - INFO - Finished epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.005881
2025-05-01 01:21:35,727 - MainProcess - INFO - Starting epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 600)
2025-05-01 01:21:36,781 - MainProcess - INFO - Finished epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 600) - Loss: 0.003061
2025-05-01 01:21:41,534 - MainProcess - INFO - Starting epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:44,302 - MainProcess - INFO - Finished epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.025883
2025-05-01 01:21:44,303 - MainProcess - INFO - Starting epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:45,110 - MainProcess - INFO - Starting epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:45,438 - MainProcess - INFO - Finished epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.008832
2025-05-01 01:21:45,439 - MainProcess - INFO - Starting epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:47,166 - MainProcess - INFO - Finished epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.001976
2025-05-01 01:21:47,166 - MainProcess - INFO - Starting epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:48,543 - MainProcess - INFO - Finished epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.142678
2025-05-01 01:21:48,544 - MainProcess - INFO - Starting epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:48,590 - MainProcess - INFO - Finished epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.001332
2025-05-01 01:21:48,590 - MainProcess - INFO - Starting epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:49,881 - MainProcess - INFO - Finished epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.000860
2025-05-01 01:21:50,138 - MainProcess - INFO - Finished epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.010534
2025-05-01 01:21:50,139 - MainProcess - INFO - Starting epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:51,320 - MainProcess - INFO - Finished epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.005681
2025-05-01 01:21:51,320 - MainProcess - INFO - Starting epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:52,520 - MainProcess - INFO - Finished epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.003406
2025-05-01 01:21:52,520 - MainProcess - INFO - Starting epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 800)
2025-05-01 01:21:53,702 - MainProcess - INFO - Finished epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 800) - Loss: 0.001881
2025-05-01 01:21:58,025 - MainProcess - INFO - Starting epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:02,929 - MainProcess - INFO - Finished epoch 1 for GOOG (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.283376
2025-05-01 01:22:02,929 - MainProcess - INFO - Starting epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:03,943 - MainProcess - INFO - Finished epoch 2 for GOOG (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.069049
